mode,reader,batch_size,sample_index,t_rel_s,frame_index,occupancy
instrument,False,0,223,19.802087,120,0
instrument,False,0,224,19.86191,120,0
instrument,False,0,225,19.921869,121,0
instrument,False,0,226,19.981888,121,0
instrument,False,0,227,20.042305,122,0
instrument,False,0,228,20.104099,123,0
instrument,False,0,229,20.162034,123,0
instrument,False,0,230,20.221765,124,0
instrument,False,0,231,20.281853,124,0
instrument,False,0,232,20.341657,125,0
instrument,False,0,233,20.405338,126,0
instrument,False,0,234,20.461752,126,0
instrument,False,0,235,20.521577,127,0
instrument,False,0,236,20.581583,127,0
instrument,False,0,237,20.641445,128,0
instrument,False,0,238,20.705494,128,1
instrument,False,0,239,20.91188,131,0
instrument,False,0,240,20.971876,131,0
instrument,False,0,241,21.046843,132,0
instrument,False,0,242,21.106992,133,0
instrument,False,0,243,21.166766,133,0
instrument,False,0,244,21.226752,134,0
instrument,False,0,245,21.28686,134,0
instrument,False,0,246,21.346662,135,0
instrument,False,0,247,21.406672,136,0
instrument,False,0,248,21.466657,136,0
instrument,False,0,249,21.526936,137,0
instrument,False,0,250,21.586618,137,0
instrument,False,0,251,21.647257,138,0
instrument,False,0,252,21.706498,139,0
instrument,False,0,253,21.766495,139,0
instrument,False,0,254,21.826463,140,0
instrument,False,0,255,21.886724,140,0
instrument,False,0,256,21.946372,141,0
instrument,False,0,257,22.006317,142,0
instrument,False,0,258,22.066559,142,0
instrument,False,0,259,22.126764,143,0
instrument,False,0,260,22.187403,143,0
instrument,False,0,261,22.246783,144,0
instrument,False,0,262,22.306207,145,0
instrument,False,0,263,22.366414,145,0
instrument,False,0,264,22.426668,146,0
instrument,False,0,265,22.486063,146,0
instrument,False,0,266,22.546046,147,0
instrument,False,0,267,22.605975,148,0
instrument,False,0,268,22.665982,148,0
instrument,False,0,269,22.725948,149,0
instrument,False,0,270,22.786539,149,0
instrument,False,0,271,22.846499,150,0
instrument,False,0,272,22.906654,151,0
instrument,False,0,273,22.966429,151,0
instrument,False,0,274,23.026437,152,0
instrument,False,0,275,23.086309,152,0
instrument,False,0,276,23.251247,154,0
instrument,False,0,277,23.311183,155,0
instrument,False,0,278,23.371248,155,0
instrument,False,0,279,23.431631,156,0
instrument,False,0,280,23.491921,156,0
instrument,False,0,281,23.551059,157,0
instrument,False,0,282,23.611105,158,0
instrument,False,0,283,23.671061,158,0
instrument,False,0,284,23.731055,159,0
instrument,False,0,285,23.791006,159,0
instrument,False,0,286,23.851257,160,0
instrument,False,0,287,23.940455,161,0
instrument,False,0,288,24.000907,162,0
instrument,False,0,289,24.060835,162,0
instrument,False,0,290,24.121811,163,0
instrument,False,0,291,24.197401,163,0
instrument,False,0,292,24.257699,164,0
instrument,False,0,293,24.316112,165,0
instrument,False,0,294,24.375663,165,0
instrument,False,0,295,24.435639,166,0
instrument,False,0,296,24.496785,166,0
instrument,False,0,297,24.555582,167,0
instrument,False,0,298,24.615592,168,0
instrument,False,0,299,24.675599,168,0
instrument,False,0,300,24.735549,169,0
instrument,False,0,301,24.799001,169,0
instrument,False,0,302,24.855487,170,0
instrument,False,0,303,24.91536,171,0
instrument,False,0,304,24.975365,171,0
instrument,False,0,305,25.0355,172,0
instrument,False,0,306,25.095275,172,0
instrument,False,0,307,25.155308,173,0
instrument,False,0,308,25.215179,174,0
instrument,False,0,309,25.275251,174,0
instrument,False,0,310,25.335123,175,0
instrument,False,0,311,25.395114,175,0
instrument,False,0,312,25.455084,176,0
instrument,False,0,313,25.515102,177,0
instrument,False,0,314,25.575028,177,0
instrument,False,0,315,25.635044,178,0
instrument,False,0,316,25.694989,178,0
instrument,False,0,317,25.755496,179,0
instrument,False,0,318,25.815481,180,0
instrument,False,0,319,25.875491,180,0
instrument,False,0,320,25.935432,181,0
instrument,False,0,321,25.995618,181,0
instrument,False,0,322,26.055339,182,0
instrument,False,0,323,26.115354,183,0
instrument,False,0,324,26.175226,183,0
instrument,False,0,325,26.235512,184,0
instrument,False,0,326,26.295187,184,0
instrument,False,0,327,26.355204,185,0
instrument,False,0,328,26.415133,186,0
instrument,False,0,329,26.475124,186,0
instrument,False,0,330,26.535331,187,0
instrument,False,0,331,26.594996,187,0
instrument,False,0,332,26.655083,188,0
instrument,False,0,333,26.715011,189,0
instrument,False,0,334,26.77515,189,0
instrument,False,0,335,26.834948,190,0
instrument,False,0,336,26.895297,190,0
instrument,False,0,337,26.956057,191,0
instrument,False,0,338,27.014821,192,0
instrument,False,0,339,27.074773,192,0
instrument,False,0,340,27.134758,193,0
instrument,False,0,341,27.194915,193,0
instrument,False,0,342,27.260646,194,0
instrument,False,0,343,27.316389,195,0
instrument,False,0,344,27.374983,195,0
instrument,False,0,345,27.434734,196,0
instrument,False,0,346,27.502641,196,0
instrument,False,0,347,27.55455,197,0
instrument,False,0,348,27.61444,197,2
instrument,False,0,349,27.85629,200,0
instrument,False,0,350,27.914285,201,0
instrument,False,0,351,27.974205,201,0
instrument,False,0,352,28.034182,202,0
instrument,False,0,353,28.109366,203,0
instrument,False,0,354,28.184506,203,0
instrument,False,0,355,28.244112,204,0
instrument,False,0,356,28.304692,205,0
instrument,False,0,357,28.364019,205,0
instrument,False,0,358,28.439339,206,0
instrument,False,0,359,28.498952,206,0
instrument,False,0,360,28.559031,207,0
instrument,False,0,361,28.618993,208,0
instrument,False,0,362,28.678937,208,0
instrument,False,0,363,28.738862,209,0
instrument,False,0,364,28.798828,209,0
instrument,False,0,365,28.858743,210,0
instrument,False,0,366,28.918737,211,0
instrument,False,0,367,28.978696,211,0
instrument,False,0,368,29.038665,212,0
instrument,False,0,369,29.098721,212,0
instrument,False,0,370,29.158599,213,0
instrument,False,0,371,29.21854,214,0
instrument,False,0,372,29.278814,214,0
instrument,False,0,373,29.338538,215,0
instrument,False,0,374,29.398574,215,0
instrument,False,0,375,29.458433,216,0
instrument,False,0,376,29.518997,217,0
instrument,False,0,377,29.578382,217,0
instrument,False,0,378,29.653637,218,0
instrument,False,0,379,29.713359,219,0
instrument,False,0,380,29.773259,219,0
instrument,False,0,381,29.833247,220,0
instrument,False,0,382,29.893164,220,0
instrument,False,0,383,29.953109,221,0
instrument,False,0,384,30.014045,222,0
instrument,False,0,385,30.073093,222,0
instrument,False,0,386,30.133086,223,0
instrument,False,0,387,30.193065,223,0
instrument,False,0,388,30.25336,224,0
instrument,False,0,389,30.313749,225,0
instrument,False,0,390,30.37324,225,0
instrument,False,0,391,30.49356,226,0
instrument,False,0,392,30.553191,227,0
instrument,False,0,393,30.613521,228,0
instrument,False,0,394,30.673181,228,0
instrument,False,0,395,30.733603,229,0
instrument,False,0,396,30.793585,229,0
instrument,False,0,397,30.857594,230,0
instrument,False,0,398,30.913807,231,0
instrument,False,0,399,30.973519,231,0
instrument,False,0,400,31.033507,232,0
instrument,False,0,401,31.093473,232,0
instrument,False,0,402,31.153992,233,0
instrument,False,0,403,31.21345,234,0
instrument,False,0,404,31.273396,234,0
instrument,False,0,405,31.33396,235,0
instrument,False,0,406,31.393425,235,0
instrument,False,0,407,31.453302,236,0
instrument,False,0,408,31.513324,237,0
instrument,False,0,409,31.573799,237,0
instrument,False,0,410,31.638232,238,0
instrument,False,0,411,31.693247,238,0
instrument,False,0,412,31.753171,239,0
instrument,False,0,413,31.813033,240,0
instrument,False,0,414,31.872932,240,0
instrument,False,0,415,31.932965,241,0
instrument,False,0,416,31.993,241,0
instrument,False,0,417,32.052926,242,0
instrument,False,0,418,32.112891,243,0
instrument,False,0,419,32.172846,243,0
instrument,False,0,420,32.23275,244,0
instrument,False,0,421,32.292762,244,0
instrument,False,0,422,32.352748,245,0
instrument,False,0,423,32.412709,246,0
instrument,False,0,424,32.473009,246,0
instrument,False,0,425,32.532606,247,0
instrument,False,0,426,32.592597,247,0
instrument,False,0,427,32.652834,248,0
instrument,False,0,428,32.712552,249,0
instrument,False,0,429,32.772468,249,0
instrument,False,0,430,32.83269,250,0
instrument,False,0,431,32.892439,250,0
instrument,False,0,432,32.952379,251,0
instrument,False,0,433,33.012592,252,0
instrument,False,0,434,33.072294,252,0
instrument,False,0,435,33.132317,253,0
instrument,False,0,436,33.192591,253,0
instrument,False,0,437,33.25241,254,0
instrument,False,0,438,33.312275,255,0
instrument,False,0,439,33.372233,255,0
instrument,False,0,440,33.432169,256,0
instrument,False,0,441,33.49257,256,0
instrument,False,0,442,33.552198,257,0
instrument,False,0,443,33.612069,258,0
instrument,False,0,444,33.672323,258,0
instrument,False,0,445,33.735214,259,0
instrument,False,0,446,33.791924,259,0
instrument,False,0,447,33.852305,260,0
instrument,False,0,448,33.91186,261,0
instrument,False,0,449,33.972206,261,0
instrument,False,0,450,34.031819,262,0
instrument,False,0,451,34.091758,262,0
instrument,False,0,452,34.151743,263,0
instrument,False,0,453,34.211702,264,0
instrument,False,0,454,34.271777,264,0
instrument,False,0,455,34.331504,265,0
instrument,False,0,456,34.391518,265,0
instrument,False,0,457,34.45164,266,0
instrument,False,0,458,34.511468,266,0
instrument,False,0,459,34.5716,267,0
instrument,False,0,460,34.635282,268,0
instrument,False,0,461,34.691575,268,0
instrument,False,0,462,34.75154,269,0
instrument,False,0,463,34.812454,270,0
instrument,False,0,464,34.871244,270,0
instrument,False,0,465,34.931421,271,0
instrument,False,0,466,34.991204,271,0
instrument,False,0,467,35.051114,272,0
instrument,False,0,468,35.11108,272,0
instrument,False,0,469,35.171105,273,0
instrument,False,0,470,35.231005,274,0
instrument,False,0,471,35.291017,274,0
instrument,False,0,472,35.350992,275,0
instrument,False,0,473,35.410941,275,2
instrument,False,0,474,35.69579,278,0
instrument,False,0,475,35.756559,279,0
instrument,False,0,476,35.816883,280,0
instrument,False,0,477,35.884263,280,0
instrument,False,0,478,35.936159,281,0
instrument,False,0,479,35.9971,281,0
instrument,False,0,480,36.057065,282,0
instrument,False,0,481,36.11614,283,0
instrument,False,0,482,36.176044,283,0
instrument,False,0,483,36.236052,284,0
instrument,False,0,484,36.296005,284,0
instrument,False,0,485,36.355965,285,0
instrument,False,0,486,36.415976,286,0
instrument,False,0,487,36.475894,286,0
instrument,False,0,488,36.535838,287,0
instrument,False,0,489,36.599842,287,0
instrument,False,0,490,36.655927,288,0
instrument,False,0,491,36.715738,289,0
instrument,False,0,492,36.77564,289,0
instrument,False,0,493,36.835672,290,0
instrument,False,0,494,36.895633,290,0
instrument,False,0,495,36.955623,291,0
instrument,False,0,496,37.015596,292,0
instrument,False,0,497,37.075556,292,0
instrument,False,0,498,37.135541,293,0
instrument,False,0,499,37.19549,293,0
instrument,False,0,500,37.255243,294,0
instrument,False,0,501,37.31526,295,0
instrument,False,0,502,37.375155,295,0
instrument,False,0,503,37.438306,296,0
instrument,False,0,504,37.49511,296,0
instrument,False,0,505,37.558121,297,0
instrument,False,0,506,37.615095,298,0
instrument,False,0,507,37.67505,298,0
instrument,False,0,508,37.735202,299,0
instrument,False,0,509,37.79496,299,0
instrument,False,0,510,37.855429,300,0
instrument,False,0,511,37.914851,301,0
instrument,False,0,512,37.974907,301,0
instrument,False,0,513,38.03488,302,0
instrument,False,0,514,38.094769,302,0
instrument,False,0,515,38.155046,303,0
instrument,False,0,516,38.217418,304,0
instrument,False,0,517,38.274746,304,0
instrument,False,0,518,38.334694,305,0
instrument,False,0,519,38.394579,305,0
instrument,False,0,520,38.454569,306,0
instrument,False,0,521,38.619547,308,0
instrument,False,0,522,38.694413,308,0
instrument,False,0,523,38.754649,309,0
instrument,False,0,524,38.814377,310,0
instrument,False,0,525,38.874324,310,0
instrument,False,0,526,38.934551,311,0
instrument,False,0,527,38.994256,311,0
instrument,False,0,528,39.054263,312,0
instrument,False,0,529,39.114298,313,0
instrument,False,0,530,39.174502,313,0
instrument,False,0,531,39.234237,314,0
instrument,False,0,532,39.294113,314,0
instrument,False,0,533,39.369507,315,0
instrument,False,0,534,39.430056,316,0
instrument,False,0,535,39.488991,316,0
instrument,False,0,536,39.548973,317,0
instrument,False,0,537,39.610957,318,0
instrument,False,0,538,39.668856,318,0
instrument,False,0,539,39.728874,319,0
instrument,False,0,540,39.788942,319,0
instrument,False,0,541,39.848947,320,0
instrument,False,0,542,39.908952,320,0
instrument,False,0,543,39.968864,321,0
instrument,False,0,544,40.028948,322,0
instrument,False,0,545,40.089213,322,0
instrument,False,0,546,40.148761,323,0
instrument,False,0,547,40.210922,324,0
instrument,False,0,548,40.268857,324,0
instrument,False,0,549,40.328947,325,0
instrument,False,0,550,40.388523,325,0
instrument,False,0,551,40.448855,326,0
instrument,False,0,552,40.538525,327,0
instrument,False,0,553,40.598422,327,0
instrument,False,0,554,40.658374,328,0
instrument,False,0,555,40.718959,329,0
instrument,False,0,556,40.778959,329,0
instrument,False,0,557,40.838975,330,0
instrument,False,0,558,40.898859,330,0
instrument,False,0,559,40.958853,331,0
instrument,False,0,560,41.019335,332,0
instrument,False,0,561,41.079051,332,0
instrument,False,0,562,41.139087,333,0
instrument,False,0,563,41.198695,333,0
instrument,False,0,564,41.261776,334,0
instrument,False,0,565,41.318608,335,0
instrument,False,0,566,41.378643,335,0
instrument,False,0,567,41.438581,336,0
instrument,False,0,568,41.498544,336,0
instrument,False,0,569,41.563453,337,0
instrument,False,0,570,41.618488,338,0
instrument,False,0,571,41.678488,338,0
instrument,False,0,572,41.738412,339,0
instrument,False,0,573,41.799577,339,0
instrument,False,0,574,41.873379,340,0
instrument,False,0,575,41.933577,341,0
instrument,False,0,576,42.009083,341,0
instrument,False,0,577,42.068175,342,0
instrument,False,0,578,42.132144,343,0
instrument,False,0,579,42.188188,343,0
instrument,False,0,580,42.248614,344,0
instrument,False,0,581,42.308727,344,0
instrument,False,0,582,42.368085,345,0
instrument,False,0,583,42.428028,346,0
instrument,False,0,584,42.487966,346,0
instrument,False,0,585,42.549937,347,0
instrument,False,0,586,42.60902,347,0
instrument,False,0,587,42.667906,348,0
instrument,False,0,588,42.727838,349,0
instrument,False,0,589,42.787798,349,0
instrument,False,0,590,42.848819,350,0
instrument,False,0,591,42.909897,350,0
instrument,False,0,592,42.967793,351,0
instrument,False,0,593,43.027703,352,0
instrument,False,0,594,43.087688,352,0
instrument,False,0,595,43.147639,353,0
instrument,False,0,596,43.207584,353,0
instrument,False,0,597,43.267592,354,0
instrument,False,0,598,43.331482,355,0
instrument,False,0,599,43.387506,355,0
instrument,False,0,600,43.447555,356,0
instrument,False,0,601,43.507454,356,0
instrument,False,0,602,43.567394,357,0
instrument,False,0,603,43.642382,358,0
instrument,False,0,604,43.70324,358,0
instrument,False,0,605,43.762387,359,0
instrument,False,0,606,43.822297,360,0
instrument,False,0,607,43.88221,360,0
instrument,False,0,608,43.943979,361,0
instrument,False,0,609,44.002122,361,0
instrument,False,0,610,44.062863,362,2
instrument,False,0,611,44.392149,365,0
instrument,False,0,612,44.451881,366,0
instrument,False,0,613,44.511852,367,0
instrument,False,0,614,44.57214,367,0
instrument,False,0,615,44.632544,368,0
instrument,False,0,616,44.691795,368,0
instrument,False,0,617,44.751796,369,0
instrument,False,0,618,44.816333,370,0
instrument,False,0,619,44.871855,370,0
instrument,False,0,620,44.936583,371,0
instrument,False,0,621,44.991549,371,0
instrument,False,0,622,45.051589,372,0
instrument,False,0,623,45.111522,373,0
instrument,False,0,624,45.171504,373,0
instrument,False,0,625,45.231477,374,0
instrument,False,0,626,45.291565,374,0
instrument,False,0,627,45.351375,375,0
instrument,False,0,628,45.413409,376,0
instrument,False,0,629,45.471447,376,0
instrument,False,0,630,45.531384,377,0
instrument,False,0,631,45.591324,377,0
instrument,False,0,632,45.654672,378,0
instrument,False,0,633,45.711429,378,0
instrument,False,0,634,45.770905,379,0
instrument,False,0,635,45.83119,380,0
instrument,False,0,636,45.89081,380,0
instrument,False,0,637,45.950831,381,0
instrument,False,0,638,46.011664,381,0
instrument,False,0,639,46.070715,382,0
instrument,False,0,640,46.130652,383,0
instrument,False,0,641,46.190937,383,0
instrument,False,0,642,46.251132,384,0
instrument,False,0,643,46.310601,384,0
instrument,False,0,644,46.371783,385,0
instrument,False,0,645,46.430579,386,0
instrument,False,0,646,46.491433,386,0
instrument,False,0,647,46.551613,387,0
instrument,False,0,648,46.610464,387,0
instrument,False,0,649,46.670359,388,0
instrument,False,0,650,46.730422,389,0
instrument,False,0,651,46.790266,389,0
instrument,False,0,652,46.850536,390,0
instrument,False,0,653,46.909949,390,0
instrument,False,0,654,46.970349,391,0
instrument,False,0,655,47.029951,392,0
instrument,False,0,656,47.089918,392,0
instrument,False,0,657,47.149859,393,0
instrument,False,0,658,47.209818,393,0
instrument,False,0,659,47.269813,394,0
instrument,False,0,660,47.329809,395,0
instrument,False,0,661,47.389741,395,0
instrument,False,0,662,47.44969,396,0
instrument,False,0,663,47.509653,396,1
instrument,False,0,664,47.719693,398,0
instrument,False,0,665,47.779491,399,0
instrument,False,0,666,47.840413,400,0
instrument,False,0,667,47.900919,400,0
instrument,False,0,668,47.959546,401,0
instrument,False,0,669,48.019323,402,0
instrument,False,0,670,48.079627,402,0
instrument,False,0,671,48.139327,403,0
instrument,False,0,672,48.199325,403,0
instrument,False,0,673,48.259579,404,0
instrument,False,0,674,48.319701,405,0
instrument,False,0,675,48.379228,405,0
instrument,False,0,676,48.43983,406,0
instrument,False,0,677,48.499867,406,0
instrument,False,0,678,48.559922,407,0
instrument,False,0,679,48.619444,408,0
instrument,False,0,680,48.679433,408,0
instrument,False,0,681,48.739671,409,0
instrument,False,0,682,48.799332,409,0
instrument,False,0,683,48.859502,410,0
instrument,False,0,684,48.919318,411,0
instrument,False,0,685,48.979471,411,0
instrument,False,0,686,49.047214,412,0
instrument,False,0,687,49.09928,412,0
instrument,False,0,688,49.167146,413,0
instrument,False,0,689,49.234132,414,0
instrument,False,0,690,49.294092,414,0
instrument,False,0,691,49.354135,415,0
instrument,False,0,692,49.414104,415,0
instrument,False,0,693,49.4742,416,0
instrument,False,0,694,49.533971,417,0
instrument,False,0,695,49.593956,417,0
instrument,False,0,696,49.654166,418,0
instrument,False,0,697,49.716809,419,0
instrument,False,0,698,49.774038,419,0
instrument,False,0,699,49.863963,420,0
instrument,False,0,700,49.923807,421,0
instrument,False,0,701,49.98409,421,0
instrument,False,0,702,50.043737,422,0
instrument,False,0,703,50.103772,422,0
instrument,False,0,704,50.163692,423,0
instrument,False,0,705,50.22397,424,0
instrument,False,0,706,50.298603,424,0
instrument,False,0,707,50.35926,425,0
instrument,False,0,708,50.420093,426,0
instrument,False,0,709,50.47849,426,0
instrument,False,0,710,50.538526,427,0
instrument,False,0,711,50.598414,427,0
instrument,False,0,712,50.658433,428,0
instrument,False,0,713,50.719042,428,0
instrument,False,0,714,50.779019,429,0
instrument,False,0,715,50.839252,430,0
instrument,False,0,716,50.899011,430,0
instrument,False,0,717,50.960172,431,0
instrument,False,0,718,51.01892,432,0
instrument,False,0,719,51.079825,432,0
instrument,False,0,720,51.139081,433,0
instrument,False,0,721,51.198811,433,0
instrument,False,0,722,51.258793,434,0
instrument,False,0,723,51.318762,434,0
instrument,False,0,724,51.378839,435,0
instrument,False,0,725,51.438734,436,0
instrument,False,0,726,51.49865,436,0
instrument,False,0,727,51.558617,437,0
instrument,False,0,728,51.618576,438,0
instrument,False,0,729,51.678537,438,0
instrument,False,0,730,51.738511,439,0
instrument,False,0,731,51.798455,439,0
instrument,False,0,732,51.858469,440,0
